# Venus upper clouds and the UV-absorber from MESSENGER/MASCS observations, S. Perez-Hoyos et al., submitted to JGR Planets - Data for figure 8
# Wavelength(mic.)	Obs.Radiance	Err.Radiance	Model Radiance	Obs. Reflectivity	Err. Refl.	Model Reflectivity	Chi2
0.662	5.610E+04	2.807E+03	5.676E+04	5.855E-01	2.929E-02	5.923E-01	5.456E-02	
0.664	5.567E+04	2.785E+03	5.650E+04	5.860E-01	2.932E-02	5.947E-01	8.769E-02	
0.666	5.577E+04	2.790E+03	5.593E+04	5.955E-01	2.979E-02	5.972E-01	3.388E-03	
0.669	5.537E+04	2.770E+03	5.598E+04	5.872E-01	2.938E-02	5.937E-01	4.839E-02	
0.671	5.505E+04	2.754E+03	5.494E+04	5.952E-01	2.978E-02	5.940E-01	1.685E-03	
0.673	5.452E+04	2.728E+03	5.500E+04	5.876E-01	2.940E-02	5.928E-01	3.028E-02	
0.676	5.414E+04	2.709E+03	5.462E+04	5.877E-01	2.940E-02	5.930E-01	3.238E-02	
0.678	5.446E+04	2.725E+03	5.436E+04	5.939E-01	2.972E-02	5.929E-01	1.277E-03	
0.680	5.445E+04	2.724E+03	5.400E+04	5.983E-01	2.994E-02	5.934E-01	2.707E-02	
0.683	5.402E+04	2.703E+03	5.352E+04	5.988E-01	2.996E-02	5.932E-01	3.469E-02	
0.685	5.374E+04	2.689E+03	5.256E+04	6.054E-01	3.029E-02	5.921E-01	1.929E-01	
0.687	5.369E+04	2.686E+03	5.295E+04	5.999E-01	3.002E-02	5.916E-01	7.618E-02	
0.690	5.326E+04	2.665E+03	5.260E+04	5.975E-01	2.990E-02	5.901E-01	6.217E-02	
0.692	5.251E+04	2.627E+03	5.216E+04	5.944E-01	2.974E-02	5.904E-01	1.816E-02	
0.694	5.221E+04	2.612E+03	5.176E+04	5.959E-01	2.982E-02	5.908E-01	2.989E-02	
0.697	5.136E+04	2.570E+03	5.113E+04	5.944E-01	2.974E-02	5.918E-01	7.759E-03	
0.699	5.073E+04	2.539E+03	5.127E+04	5.836E-01	2.920E-02	5.897E-01	4.422E-02	
